Transaction_ID,Customer_ID,diff_items,total_items,order_value,date,GENDER,AGE,GEOGRAPHY,month,is_holiday
49614,16820,1,1,45.36,2021-10-12,M,22.0,Italy,10,False
49615,15460,3,3,41.769999999999996,2021-10-12,M,19.0,Italy,10,False
49616,9033,1,1,4.63,2021-10-12,F,47.0,Spain,10,True
49617,14511,2,2,4.529999999999999,2021-10-12,F,39.0,Germany,10,False
49618,20403,1,1,10.02,2021-10-12,F,40.0,France,10,False
49619,18109,2,2,26.25,2021-10-12,M,18.0,Italy,10,False
49620,1683,2,2,7.78,2021-10-12,M,24.0,Italy,10,False
49621,10367,2,2,41.59,2021-10-12,M,28.0,Germany,10,False
49622,12757,2,2,10.11,2021-10-12,F,40.0,France,10,False
49623,12086,2,2,16.82,2021-10-12,F,43.0,UK,10,False
49624,18382,2,2,7.04,2021-10-12,M,29.0,Germany,10,False
49625,9686,1,1,1.77,2021-10-12,F,39.0,France,10,False
49626,18382,1,1,8.46,2021-10-12,M,29.0,Germany,10,False
49627,13184,4,4,21.09,2021-10-12,M,28.0,Germany,10,False
49628,18585,2,2,34.29,2021-10-12,F,53.0,Greece,10,False
49629,13028,1,1,5.19,2021-10-12,F,38.0,Germany,10,False
49630,16668,4,4,15.4,2021-10-12,M,36.0,Germany,10,False
49631,12538,1,2,2.39,2021-10-12,M,37.0,Germany,10,False
49632,12243,2,2,3.7399999999999998,2021-10-12,M,22.0,Italy,10,False
49633,15094,5,5,22.87,2021-10-12,F,50.0,Spain,10,True
49634,12430,2,3,13.42,2021-10-12,F,51.0,Greece,10,False
49635,19007,2,2,6.1499999999999995,2021-10-12,F,42.0,France,10,False
49636,14620,2,2,20.880000000000003,2021-10-12,M,18.0,Italy,10,False
49637,11044,1,1,2.06,2021-10-12,F,62.0,Netherlands,10,False
49638,16899,2,2,12.479999999999999,2021-10-12,M,18.0,Italy,10,False
49639,19290,1,1,13.62,2021-10-12,M,27.0,Germany,10,False
49640,21787,1,1,2.25,2021-10-12,M,35.0,Germany,10,False
49641,7039,1,1,6.35,2021-10-12,M,29.0,Germany,10,False
49642,14198,2,3,12.0,2021-10-12,F,48.0,Spain,10,True
49643,5754,1,1,12.48,2021-10-12,F,53.0,Greece,10,False
49644,19382,1,1,1.62,2021-10-12,M,37.0,Germany,10,False
49645,1694,2,2,10.77,2021-10-12,M,36.0,Germany,10,False
49646,15491,2,2,11.74,2021-10-13,M,36.0,Germany,10,False
49647,16979,3,3,105.58,2021-10-13,M,36.0,Germany,10,False
49648,19944,1,1,5.87,2021-10-13,F,60.0,Netherlands,10,False
49649,9048,1,1,5.8,2021-10-13,F,46.0,UK,10,False
49650,18817,1,1,8.62,2021-10-13,F,41.0,France,10,False
49651,12938,4,6,21.6,2021-10-13,F,45.0,UK,10,False
49652,14040,1,1,13.44,2021-10-13,F,44.0,UK,10,False
49653,19410,2,2,13.440000000000001,2021-10-13,M,27.0,Germany,10,False
49654,13370,2,2,11.530000000000001,2021-10-13,F,46.0,UK,10,False
49655,12990,1,1,5.87,2021-10-13,F,41.0,France,10,False
49656,7348,1,1,4.19,2021-10-13,M,26.0,Italy,10,False
49657,14269,1,1,5.18,2021-10-13,F,51.0,Greece,10,False
49658,15762,1,1,5.69,2021-10-13,M,31.0,Germany,10,False
49659,18159,1,2,13.83,2021-10-13,M,20.0,Italy,10,False
49660,12811,1,1,9.12,2021-10-13,M,19.0,Italy,10,False
49661,20407,1,1,7.38,2021-10-13,F,57.0,Greece,10,False
49662,11020,1,1,12.35,2021-10-13,F,50.0,Spain,10,False
49663,19700,1,1,5.62,2021-10-13,M,36.0,Germany,10,False
49664,10345,6,10,121.93,2021-10-13,F,40.0,France,10,False
49665,20997,2,2,40.04,2021-10-13,M,28.0,Germany,10,False
49666,20985,1,1,1.88,2021-10-13,F,43.0,France,10,False
49667,12644,1,1,5.12,2021-10-13,M,32.0,Germany,10,False
49668,15507,3,4,16.2,2021-10-13,M,33.0,Germany,10,False
49669,12181,2,2,9.08,2021-10-13,M,25.0,Italy,10,False
49670,21602,1,1,7.37,2021-10-13,M,24.0,Italy,10,False
49671,16321,1,1,11.87,2021-10-13,M,21.0,Italy,10,False
49672,17765,1,1,13.62,2021-10-13,F,50.0,Spain,10,False
49673,17400,2,2,11.93,2021-10-13,F,45.0,UK,10,False
49674,11158,9,20,108.39,2021-10-13,M,18.0,Italy,10,False
49675,13862,1,1,13.29,2021-10-13,M,29.0,Germany,10,False
49676,11141,1,1,2.11,2021-10-13,M,33.0,Germany,10,False
49677,10612,5,9,55.66,2021-10-13,M,19.0,Italy,10,False
49678,11518,1,1,11.38,2021-10-13,M,18.0,Italy,10,False
49679,16319,1,1,5.79,2021-10-13,F,42.0,France,10,False
49680,20183,1,1,19.02,2021-10-13,F,44.0,UK,10,False
49681,20299,5,9,27.1,2021-10-13,F,61.0,Netherlands,10,False
49682,12113,2,2,6.57,2021-10-13,F,41.0,France,10,False
49683,15553,2,2,5.96,2021-10-13,F,47.0,UK,10,False
49684,16597,10,11,87.42,2021-10-13,M,18.0,Italy,10,False
49685,17443,1,1,3.3,2021-10-13,M,35.0,Germany,10,False
49686,15895,1,1,3.13,2021-10-13,M,37.0,Germany,10,False
49687,12088,3,3,34.91,2021-10-13,F,69.0,Netherlands,10,False
49688,16130,4,6,44.269999999999996,2021-10-13,M,18.0,Italy,10,False
49689,13368,1,1,4.38,2021-10-13,M,25.0,Italy,10,False
49690,10832,4,10,82.88,2021-10-13,M,27.0,Germany,10,False
49691,16525,1,1,3.75,2021-10-13,M,35.0,Germany,10,False
49692,18174,1,1,7.02,2021-10-13,M,29.0,Germany,10,False
49693,13657,1,1,5.87,2021-10-13,M,22.0,Italy,10,False
49694,16322,1,1,4.49,2021-10-13,M,29.0,Germany,10,False
49695,20792,1,1,1.68,2021-10-13,M,32.0,Germany,10,False
49696,17305,2,2,43.31,2021-10-13,F,45.0,UK,10,False
49697,16047,4,4,70.96000000000001,2021-10-13,F,42.0,France,10,False
49698,16959,1,1,7.02,2021-10-13,M,30.0,Germany,10,False
49699,14252,1,2,19.17,2021-10-13,M,33.0,Germany,10,False
49700,16025,4,5,52.19,2021-10-13,M,32.0,Germany,10,False
49701,14018,3,3,17.86,2021-10-13,F,44.0,UK,10,False
49702,16617,5,9,52.63,2021-10-13,F,41.0,France,10,False
49703,13407,11,11,102.5,2021-10-13,F,43.0,France,10,False
49704,18738,2,3,13.29,2021-10-13,F,39.0,Germany,10,False
49705,14290,4,4,26.04,2021-10-13,M,35.0,Germany,10,False
49706,10445,2,2,3.76,2021-10-13,F,49.0,Spain,10,False
49707,17200,2,2,9.48,2021-10-13,M,27.0,Germany,10,False
49708,11264,3,3,15.87,2021-10-13,F,39.0,Germany,10,False
49709,16333,1,1,4.02,2021-10-13,F,38.0,Germany,10,False
49710,17066,4,9,76.7,2021-10-13,F,56.0,Greece,10,False
49711,12808,2,2,12.13,2021-10-13,F,38.0,Germany,10,False
49712,21199,3,3,85.91,2021-10-13,F,44.0,UK,10,False
49713,10338,2,4,19.52,2021-10-13,F,38.0,Germany,10,False
49714,17314,1,1,9.0,2021-10-13,F,47.0,UK,10,False
49715,20282,1,1,3.82,2021-10-13,F,42.0,France,10,False
49716,17552,1,3,17.38,2021-10-13,F,49.0,Spain,10,False
49717,17552,1,1,4.57,2021-10-13,F,49.0,Spain,10,False
49718,9755,4,10,63.97,2021-10-13,F,61.0,Netherlands,10,False
49719,20116,1,1,6.62,2021-10-13,F,40.0,France,10,False
49720,17686,1,1,2.86,2021-10-13,F,54.0,Greece,10,False
49721,14857,4,8,91.01,2021-10-13,F,44.0,UK,10,False
49722,17151,1,1,2.5,2021-10-13,F,51.0,Greece,10,False
49723,16364,2,2,9.18,2021-10-13,F,61.0,Netherlands,10,False
49724,16041,3,3,9.52,2021-10-13,M,32.0,Germany,10,False
49725,7307,1,1,4.44,2021-10-13,M,33.0,Germany,10,False
49726,18229,1,1,10.71,2021-10-13,F,40.0,France,10,False
49727,20055,1,200,8.18,2021-10-13,F,59.0,Netherlands,10,False
49728,18867,1,1,7.9,2021-10-13,F,65.0,Netherlands,10,False
49729,21297,4,9,54.28999999999999,2021-10-13,F,48.0,Spain,10,False
49730,18909,1,1,7.15,2021-10-13,M,25.0,Italy,10,False
49731,12392,4,4,44.92,2021-10-13,M,23.0,Italy,10,False
49732,13506,1,1,3.82,2021-10-13,M,32.0,Germany,10,False
49733,16049,4,4,31.32,2021-10-13,F,55.0,Greece,10,False
49734,12393,7,13,351.72,2021-10-13,M,34.0,Germany,10,False
49735,17673,5,6,34.21,2021-10-13,F,51.0,Greece,10,False
49736,21234,1,3,19.73,2021-10-13,F,53.0,Greece,10,False
49737,20983,1,2,18.67,2021-10-13,M,29.0,Germany,10,False
49738,20159,1,1,19.11,2021-10-13,M,21.0,Italy,10,False
49739,18774,2,2,11.18,2021-10-13,F,51.0,Greece,10,False
49740,14802,3,3,7.09,2021-10-13,M,30.0,Germany,10,False
49741,18345,2,2,11.33,2021-10-13,F,43.0,France,10,False
49742,19858,1,1,3.48,2021-10-13,F,51.0,Greece,10,False
49743,16872,2,4,8.370000000000001,2021-10-13,M,23.0,Italy,10,False
49744,13094,1,1,9.33,2021-10-13,M,18.0,Italy,10,False
49745,16385,1,1,4.09,2021-10-13,M,23.0,Italy,10,False
49746,13436,3,3,18.97,2021-10-13,F,59.0,Netherlands,10,False
49747,18849,2,5,56.730000000000004,2021-10-13,F,39.0,Germany,10,False
49748,20498,1,1,15.83,2021-10-13,F,55.0,Greece,10,False
49749,19066,3,3,12.94,2021-10-13,F,40.0,France,10,False
49750,16386,1,1,6.4,2021-10-13,F,54.0,Greece,10,False
49751,10724,3,3,45.54,2021-10-13,M,20.0,Italy,10,False
49752,14008,2,2,148.54,2021-10-13,M,31.0,Germany,10,False
49753,16837,1,3,2.86,2021-10-13,M,27.0,Germany,10,False
49754,17524,1,1,5.12,2021-10-13,M,34.0,Germany,10,False
49755,13092,3,3,24.700000000000003,2021-10-13,M,24.0,Italy,10,False
49756,10352,4,5,22.17,2021-10-13,F,58.0,Netherlands,10,False
49757,13091,2,2,6.74,2021-10-13,M,31.0,Germany,10,False
49758,20587,3,3,31.98,2021-10-13,F,40.0,France,10,False
49759,10987,2,2,38.41,2021-10-13,F,59.0,Netherlands,10,False
49760,10898,4,4,39.53,2021-10-13,F,43.0,France,10,False
49761,12750,1,1,5.12,2021-10-13,M,29.0,Germany,10,False
49762,10088,1,1,1.27,2021-10-13,M,33.0,Germany,10,False
49763,17296,6,8,78.38,2021-10-13,F,41.0,France,10,False
49764,10633,1,1,2.33,2021-10-13,M,18.0,Italy,10,False
49765,19363,1,1,2.39,2021-10-13,F,43.0,France,10,False
49766,19898,1,1,2.11,2021-10-13,F,52.0,Greece,10,False
49767,17038,4,4,61.419999999999995,2021-10-13,M,31.0,Germany,10,False
49768,17887,2,4,191.41,2021-10-13,F,47.0,Spain,10,False
49769,12992,2,4,127.25999999999999,2021-10-13,M,27.0,Germany,10,False
49770,10504,1,1,10.56,2021-10-13,M,32.0,Germany,10,False
49771,12844,1,1,3.75,2021-10-13,F,45.0,UK,10,False
49772,18902,1,1,6.96,2021-10-13,F,50.0,Spain,10,False
49773,11061,1,1,10.62,2021-10-13,M,35.0,Germany,10,False
49774,13194,7,16,80.97,2021-10-13,F,69.0,Netherlands,10,False
49775,13663,3,3,32.49,2021-10-13,M,35.0,Germany,10,False
49776,16636,4,4,183.38,2021-10-13,M,22.0,Italy,10,False
49777,16290,1,1,11.05,2021-10-13,M,29.0,Germany,10,False
49778,18901,4,25,14.08,2021-10-13,F,40.0,France,10,False
49779,15466,3,3,8.93,2021-10-13,F,38.0,Germany,10,False
49780,16008,3,3,47.06,2021-10-13,F,43.0,France,10,False
49781,13476,1,1,3.56,2021-10-13,F,51.0,Greece,10,False
49782,17367,1,1,10.86,2021-10-13,M,26.0,Italy,10,False
49783,21748,2,3,12.89,2021-10-13,M,34.0,Germany,10,False
49784,20973,1,2,18.36,2021-10-13,F,60.0,Netherlands,10,False
49785,17569,3,3,19.67,2021-10-13,F,44.0,UK,10,False
49786,13675,1,1,4.38,2021-10-13,M,23.0,Italy,10,False
49787,17984,1,1,4.83,2021-10-13,F,45.0,UK,10,False
49788,7855,2,2,19.48,2021-10-13,F,58.0,Greece,10,False
49789,10812,8,14,70.49,2021-10-13,M,37.0,Germany,10,False
49790,17849,2,2,12.79,2021-10-13,M,27.0,Germany,10,False
49791,10077,1,6,16.88,2021-10-13,M,18.0,Italy,10,False
49792,13790,2,2,7.359999999999999,2021-10-13,F,46.0,UK,10,False
49793,19113,1,1,8.12,2021-10-13,M,21.0,Italy,10,False
49794,18977,2,5,4.4,2021-10-13,M,31.0,Germany,10,False
49795,20073,1,2,6.93,2021-10-13,F,59.0,Netherlands,10,False
49796,9627,1,1,5.04,2021-10-13,F,45.0,UK,10,False
49797,17163,3,3,38.29,2021-10-13,F,55.0,Greece,10,False
49798,17700,5,16,34.019999999999996,2021-10-13,F,44.0,UK,10,False
49799,804,1,1,3.74,2021-10-13,F,50.0,Spain,10,False
49800,16383,1,1,25.04,2021-10-13,F,55.0,Greece,10,False
49801,3386,3,4,39.73,2021-10-13,F,40.0,France,10,False
49802,12488,3,5,34.83,2021-10-13,M,18.0,Italy,10,False
49803,10634,2,2,8.67,2021-10-13,M,22.0,Italy,10,False
49804,12323,1,1,4.57,2021-10-13,M,21.0,Italy,10,False
49805,10696,2,2,7.640000000000001,2021-10-13,F,41.0,France,10,False
49806,12320,2,3,15.86,2021-10-13,M,18.0,Italy,10,False
49807,10865,1,1,16.3,2021-10-13,F,38.0,Germany,10,False
49808,15747,2,2,13.36,2021-10-13,F,38.0,Germany,10,False
49809,19379,1,1,3.48,2021-10-13,M,36.0,Germany,10,False
49810,9809,2,2,25.85,2021-10-13,F,42.0,France,10,False
49811,11137,1,1,9.75,2021-10-13,F,41.0,France,10,False
49812,13985,2,2,15.870000000000001,2021-10-13,M,34.0,Germany,10,False
49813,2186,2,4,1.24,2021-10-13,F,53.0,Greece,10,False
49814,15939,1,1,18.32,2021-10-13,F,40.0,France,10,False
49815,21629,3,4,7.24,2021-10-13,F,39.0,Germany,10,False
49816,18756,3,3,27.52,2021-10-13,F,47.0,Spain,10,False
49817,18353,2,2,6.65,2021-10-13,M,27.0,Germany,10,False
49818,2457,1,1,2.11,2021-10-13,M,37.0,Germany,10,False
49819,20419,1,1,31.24,2021-10-13,M,34.0,Germany,10,False
49820,21539,1,2,11.46,2021-10-13,F,44.0,UK,10,False
49821,14538,2,2,27.490000000000002,2021-10-13,M,18.0,Italy,10,False
49822,17943,2,4,7.26,2021-10-14,F,38.0,Germany,10,False
49823,16665,1,1,6.44,2021-10-14,F,54.0,Greece,10,False
49824,22209,1,1,12.43,2021-10-14,F,41.0,France,10,False
49825,13367,2,3,32.45,2021-10-14,M,34.0,Germany,10,False
49826,10519,1,1,2.13,2021-10-14,F,62.0,Netherlands,10,False
49827,17904,3,4,87.58999999999999,2021-10-14,M,27.0,Germany,10,False
49828,21399,2,2,9.54,2021-10-14,F,40.0,France,10,False
49829,22333,2,2,12.57,2021-10-14,M,37.0,Germany,10,False
49830,17427,1,1,44.4,2021-10-14,F,60.0,Netherlands,10,False
49831,17918,4,6,32.54,2021-10-14,F,57.0,Greece,10,False
49832,16186,1,1,3.42,2021-10-14,F,56.0,Greece,10,False
49833,16387,2,2,4.46,2021-10-14,M,23.0,Italy,10,False
49834,13257,1,1,8.04,2021-10-14,M,30.0,Germany,10,False
49835,17890,1,73,18.91,2021-10-14,M,31.0,Germany,10,False
49836,10567,6,9,66.11,2021-10-14,F,49.0,Spain,10,False
49837,13977,1,1,10.37,2021-10-14,F,48.0,Spain,10,False
49838,13321,1,1,12.87,2021-10-14,F,55.0,Greece,10,False
49839,11099,1,1,15.99,2021-10-14,F,46.0,UK,10,False
49840,13349,1,1,14.17,2021-10-14,M,33.0,Germany,10,False
49841,15767,1,1,13.56,2021-10-14,M,18.0,Italy,10,False
49842,20682,1,1,8.04,2021-10-14,F,44.0,UK,10,False
49843,20031,6,12,33.79,2021-10-14,F,41.0,France,10,False
49844,20460,2,2,10.62,2021-10-14,M,23.0,Italy,10,False
49845,10684,2,2,40.22,2021-10-14,F,41.0,France,10,False
49846,22159,1,1,5.73,2021-10-14,M,25.0,Italy,10,False
49847,13482,2,2,10.690000000000001,2021-10-14,M,37.0,Germany,10,False
49848,16811,3,4,27.8,2021-10-14,F,45.0,UK,10,False
49849,15046,1,1,9.62,2021-10-14,F,41.0,France,10,False
49850,11041,1,1,5.12,2021-10-14,F,39.0,France,10,False
49851,12105,2,2,36.519999999999996,2021-10-14,F,62.0,Netherlands,10,False
49852,5747,1,1,15.0,2021-10-14,M,26.0,Italy,10,False
49853,16680,3,3,13.31,2021-10-14,F,48.0,Spain,10,False
49854,17192,2,2,22.05,2021-10-14,M,22.0,Italy,10,False
49855,16663,3,3,23.52,2021-10-14,F,42.0,France,10,False
49856,17868,5,10,54.05,2021-10-14,M,37.0,Germany,10,False
49857,17560,1,2,39.11,2021-10-14,F,52.0,Greece,10,False
49858,16170,1,1,7.23,2021-10-14,M,35.0,Germany,10,False
49859,17612,1,1,3.88,2021-10-14,F,52.0,Greece,10,False
49860,12895,3,3,24.47,2021-10-14,F,45.0,UK,10,False
49861,15943,3,3,18.810000000000002,2021-10-14,F,44.0,UK,10,False
49862,10964,1,1,5.93,2021-10-14,F,46.0,UK,10,False
49863,17310,3,5,35.69,2021-10-14,F,58.0,Greece,10,False
49864,17732,1,1,6.62,2021-10-14,F,59.0,Netherlands,10,False
49865,14949,1,1,9.93,2021-10-14,F,63.0,Netherlands,10,False
49866,14063,1,2,59.18,2021-10-14,M,22.0,Italy,10,False
49867,14836,1,1,12.48,2021-10-14,F,51.0,Greece,10,False
49868,13093,3,3,14.92,2021-10-14,M,24.0,Italy,10,False
49869,17806,1,1,4.63,2021-10-14,F,46.0,UK,10,False
49870,21018,1,1,5.18,2021-10-14,F,44.0,UK,10,False
49871,17826,2,2,7.35,2021-10-14,F,49.0,Spain,10,False
49872,12251,7,7,39.67,2021-10-14,M,37.0,Germany,10,False
49873,12957,1,1,2.11,2021-10-14,M,21.0,Italy,10,False
49874,18781,2,2,74.55,2021-10-14,M,23.0,Italy,10,False
49875,18353,1,1,8.77,2021-10-14,M,27.0,Germany,10,False
49876,18191,1,1,24.99,2021-10-14,F,53.0,Greece,10,False
49877,17145,1,1,5.18,2021-10-14,M,33.0,Germany,10,False
49878,15854,6,8,45.06,2021-10-14,M,32.0,Germany,10,False
49879,13428,3,3,19.509999999999998,2021-10-14,F,45.0,UK,10,False
49880,10135,1,1,4.88,2021-10-14,M,27.0,Germany,10,False
49881,14506,4,8,31.560000000000002,2021-10-14,F,41.0,France,10,False
49882,13240,6,11,57.489999999999995,2021-10-14,M,32.0,Germany,10,False
49883,15685,1,2,8.07,2021-10-14,F,40.0,France,10,False
49884,16021,1,1,13.98,2021-10-14,M,33.0,Germany,10,False
49885,17824,2,5,20.27,2021-10-14,F,38.0,Germany,10,False
49886,17149,3,6,45.19,2021-10-14,M,34.0,Germany,10,False
49887,12963,1,1,3.44,2021-10-14,F,42.0,France,10,False
49888,21863,1,1,2.06,2021-10-14,F,52.0,Greece,10,False
49889,17698,3,3,79.75,2021-10-14,M,18.0,Italy,10,False
49890,16976,4,4,63.9,2021-10-14,F,47.0,Spain,10,False
49891,15520,2,2,23.25,2021-10-14,M,32.0,Germany,10,False
49892,17354,4,4,27.099999999999998,2021-10-14,M,36.0,Germany,10,False
49893,15608,1,1,5.12,2021-10-14,F,46.0,UK,10,False
49894,17017,2,3,4.16,2021-10-14,M,33.0,Germany,10,False
49895,17601,4,5,24.939999999999998,2021-10-14,F,45.0,UK,10,False
49896,12005,2,2,16.36,2021-10-14,F,42.0,France,10,False
49897,1710,1,1,4.54,2021-10-14,M,37.0,Germany,10,False
49898,11800,3,3,18.51,2021-10-14,F,45.0,UK,10,False
49899,15142,2,2,18.810000000000002,2021-10-14,F,45.0,UK,10,False
49900,1657,1,1,22.42,2021-10-14,M,37.0,Germany,10,False
49901,13593,1,2,96.93,2021-10-14,M,21.0,Italy,10,False
49902,9779,1,1,2.21,2021-10-14,M,29.0,Germany,10,False
49903,7300,1,1,3.82,2021-10-14,M,31.0,Germany,10,False
49904,17083,6,9,44.099999999999994,2021-10-14,M,35.0,Germany,10,False
49905,17189,2,3,27.099999999999998,2021-10-14,F,62.0,Netherlands,10,False
49906,18586,3,3,15.56,2021-10-14,M,23.0,Italy,10,False
49907,15054,1,1,5.62,2021-10-14,M,34.0,Germany,10,False
49908,15965,1,1,10.57,2021-10-14,F,51.0,Greece,10,False
49909,12052,1,1,6.81,2021-10-14,M,22.0,Italy,10,False
49910,17647,2,2,11.17,2021-10-14,M,35.0,Germany,10,False
49911,17292,4,8,91.47,2021-10-14,M,18.0,Italy,10,False
49912,17213,5,6,60.19,2021-10-14,M,33.0,Germany,10,False
49913,12402,1,1,20.1,2021-10-14,F,45.0,UK,10,False
49914,16783,1,1,2.11,2021-10-14,F,55.0,Greece,10,False
49915,16783,1,1,2.11,2021-10-14,F,55.0,Greece,10,False
49916,10871,1,1,13.62,2021-10-14,F,38.0,Germany,10,False
49917,18353,2,2,5.21,2021-10-14,M,27.0,Germany,10,False
49918,17982,6,7,79.68,2021-10-14,F,38.0,Germany,10,False
49919,19899,2,2,9.34,2021-10-14,F,49.0,Spain,10,False
49920,18097,4,5,43.61,2021-10-14,M,19.0,Italy,10,False
49921,20782,3,6,214.8,2021-10-14,M,30.0,Germany,10,False
49922,15975,1,2,4.09,2021-10-14,M,26.0,Italy,10,False
49923,12425,5,5,59.85,2021-10-14,F,46.0,UK,10,False
49924,17796,4,5,35.01,2021-10-14,F,40.0,France,10,False
49925,21578,1,2,17.13,2021-10-14,M,24.0,Italy,10,False
49926,11545,2,2,20.919999999999998,2021-10-14,F,44.0,UK,10,False
49927,15730,1,2,93.3,2021-10-14,M,18.0,Italy,10,False
49928,13006,5,8,53.89,2021-10-14,F,45.0,UK,10,False
49929,14998,1,1,6.4,2021-10-14,F,49.0,Spain,10,False
49930,18342,1,1,64.75,2021-10-14,M,21.0,Italy,10,False
49931,16708,5,8,84.39,2021-10-14,F,62.0,Netherlands,10,False
49932,20533,2,2,12.68,2021-10-14,F,47.0,Spain,10,False
49933,20533,3,3,18.89,2021-10-14,F,47.0,Spain,10,False
49934,14672,2,2,64.22,2021-10-14,M,21.0,Italy,10,False
49935,7340,3,5,5.82,2021-10-14,F,43.0,France,10,False
49936,17009,1,1,11.38,2021-10-14,F,43.0,France,10,False
49937,17425,1,1,3.99,2021-10-14,F,46.0,UK,10,False
49938,21297,2,2,10.95,2021-10-14,F,48.0,Spain,10,False
49939,11546,4,5,41.57,2021-10-14,M,21.0,Italy,10,False
49940,20235,6,6,15.35,2021-10-14,M,36.0,Germany,10,False
49941,12539,3,5,15.91,2021-10-14,F,47.0,UK,10,False
49942,10603,1,1,4.44,2021-10-14,F,51.0,Greece,10,False
49943,1683,1,1,6.38,2021-10-14,M,24.0,Italy,10,False
49944,11545,1,1,1.36,2021-10-14,F,44.0,UK,10,False
49945,16052,1,1,19.02,2021-10-14,M,20.0,Italy,10,False
49946,19097,4,4,18.91,2021-10-14,M,25.0,Italy,10,False
49947,14248,1,1,2.06,2021-10-14,F,51.0,Greece,10,False
49948,17681,1,1,2.37,2021-10-14,F,53.0,Greece,10,False
49949,17037,5,8,46.910000000000004,2021-10-14,F,46.0,UK,10,False
49950,15489,1,1,6.4,2021-10-14,F,50.0,Spain,10,False
49951,10581,1,1,5.38,2021-10-14,M,18.0,Italy,10,False
49952,7794,2,2,158.24,2021-10-14,M,29.0,Germany,10,False
49953,19485,1,2,96.93,2021-10-14,F,50.0,Spain,10,False
49954,15258,1,1,15.62,2021-10-14,F,51.0,Greece,10,False
49955,18336,2,3,30.330000000000002,2021-10-14,M,24.0,Italy,10,False
49956,18546,1,1,7.11,2021-10-14,F,45.0,UK,10,False
49957,16879,2,5,25.689999999999998,2021-10-14,F,63.0,Netherlands,10,False
49958,14175,4,4,40.35,2021-10-14,F,53.0,Greece,10,False
49959,10962,1,1,8.32,2021-10-14,F,55.0,Greece,10,False
49960,21152,2,2,6.88,2021-10-14,F,56.0,Greece,10,False
49961,1710,3,3,13.190000000000001,2021-10-14,M,37.0,Germany,10,False
49962,10207,1,1,11.38,2021-10-14,F,44.0,UK,10,False
49963,17338,1,1,5.79,2021-10-14,F,59.0,Netherlands,10,False
49964,10029,2,2,8.86,2021-10-14,F,53.0,Greece,10,False
49965,15741,4,5,55.79,2021-10-14,F,51.0,Greece,10,False
49966,10314,1,1,7.9,2021-10-14,M,37.0,Germany,10,False
49967,21298,1,1,8.6,2021-10-14,F,47.0,Spain,10,False
49968,17653,1,1,4.41,2021-10-14,M,31.0,Germany,10,False
49969,10604,5,5,51.04,2021-10-14,F,43.0,UK,10,False
49970,16149,1,1,25.01,2021-10-14,F,38.0,Germany,10,False
49971,16149,2,2,45.28,2021-10-14,F,38.0,Germany,10,False
49972,12240,4,5,61.19,2021-10-14,F,45.0,UK,10,False
49973,19253,4,5,31.639999999999997,2021-10-14,F,42.0,France,10,False
49974,17119,3,5,47.879999999999995,2021-10-14,M,33.0,Germany,10,False
49975,19325,1,2,63.54,2021-10-14,M,36.0,Germany,10,False
49976,20032,1,1,5.87,2021-10-14,M,29.0,Germany,10,False
49977,13655,1,1,11.02,2021-10-14,F,41.0,France,10,False
49978,18797,1,1,8.12,2021-10-14,F,47.0,UK,10,False
49979,13089,3,3,17.79,2021-10-14,F,50.0,Spain,10,False
49980,17523,1,1,2.15,2021-10-14,M,36.0,Germany,10,False
49981,10787,2,2,29.009999999999998,2021-10-14,M,34.0,Germany,10,False
49982,903,1,4,64.26,2021-10-14,M,33.0,Germany,10,False
49983,12943,1,1,3.74,2021-10-14,F,53.0,Greece,10,False
49984,17983,3,3,32.17,2021-10-14,M,18.0,Italy,10,False
49985,12943,1,1,16.3,2021-10-14,F,53.0,Greece,10,False
49986,9972,3,3,56.34,2021-10-14,M,22.0,Italy,10,False
49987,16605,1,1,7.49,2021-10-14,F,46.0,UK,10,False
49988,899,2,3,6.779999999999999,2021-10-14,F,62.0,Netherlands,10,False
49989,15508,1,1,2.79,2021-10-14,F,46.0,UK,10,False
49990,14062,4,4,27.59,2021-10-14,F,51.0,Greece,10,False
49991,15662,3,3,28.85,2021-10-14,F,43.0,France,10,False
49992,15421,1,1,3.42,2021-10-14,F,40.0,France,10,False
49993,17401,3,7,66.39,2021-10-14,M,23.0,Italy,10,False
49994,19425,1,1,8.75,2021-10-14,M,18.0,Italy,10,False
49995,17418,1,1,17.68,2021-10-14,F,61.0,Netherlands,10,False
49996,17346,1,1,2.17,2021-10-14,F,41.0,France,10,False
49997,18033,4,7,43.2,2021-10-14,F,42.0,France,10,False
49998,10666,4,4,24.41,2021-10-14,M,37.0,Germany,10,False
49999,19582,1,2,1.09,2021-10-14,M,36.0,Germany,10,False
50000,19372,1,1,8.79,2021-10-14,M,35.0,Germany,10,False
50001,11237,1,1,14.37,2021-10-14,F,55.0,Greece,10,False
50002,11243,1,1,3.44,2021-10-14,F,44.0,UK,10,False
50003,10006,6,11,189.48000000000002,2021-10-14,F,46.0,UK,10,False
50004,10015,1,1,17.46,2021-10-14,F,47.0,UK,10,False
50005,16479,2,2,18.95,2021-10-14,M,36.0,Germany,10,False
50006,22057,2,2,15.21,2021-10-14,F,45.0,UK,10,False
50007,17104,7,11,69.75,2021-10-14,M,26.0,Italy,10,False
50008,17503,6,12,314.20000000000005,2021-10-14,M,32.0,Germany,10,False
50009,16582,2,3,20.82,2021-10-14,M,28.0,Germany,10,False
